#  fecha#  T_2m#  Td_2m#  u_10#  v_10#  wind_speed_10#  T_2m_max#  T_2m_min#  wind_speed_max#  wind_speed_min

1989-01-01    3.99    2.63   -0.37    0.24    0.75    7.40    1.35    1.23    0.22 
1989-01-02    2.06   -0.11   -0.70    0.72    1.23    7.87   -1.48    2.13    0.15 
1989-01-03    2.48   -1.55   -0.13    3.23    3.25    8.58   -0.40    4.00    2.41 
1989-01-04    4.26    0.72    0.70    3.00    3.33    8.85    0.98    4.19    2.23 
1989-01-05    6.91    5.03    1.73    0.38    2.08    9.08    5.16    2.99    1.53 
1989-01-06    6.44    5.23    1.92    1.36    3.37    7.59    4.85    4.18    1.38 
1989-01-07    6.93    5.89   -0.21   -0.92    1.21    8.65    5.85    1.84    0.52 
1989-01-08    6.27    4.71   -1.07   -0.02    1.41    8.84    4.63    2.23    0.97 
1989-01-09    7.28    4.63   -0.04    1.62    1.93   13.30    3.68    3.15    0.45 
1989-01-10    6.13    3.98   -0.80    1.97    2.18   10.80    3.34    2.69    1.57 
1989-01-11    6.80    4.27   -0.36    2.93    2.96   12.03    3.69    3.69    2.35 
1989-01-12    8.15    5.48    0.14    3.01    3.05   13.30    5.27    4.20    1.20 
1989-01-13    8.17    5.54   -0.34    2.90    2.93   13.73    4.96    3.61    2.44 
1989-01-14    8.62    6.03    0.42    1.08    1.88   13.79    5.07    3.59    0.44 
1989-01-15    8.33    7.05   -0.66   -0.02    1.18   10.62    4.81    1.72    0.20 
1989-01-16    6.98    4.59   -0.30    1.89    2.04   12.50    3.89    3.34    0.56 
1989-01-17    5.84    4.35   -0.05   -0.07    1.26    9.15    2.88    1.86    0.08 
1989-01-18    5.54    3.68    0.06   -1.26    1.37    6.51    4.62    2.28    0.33 
1989-01-19    5.93    2.72   -0.33    0.66    1.16    9.54    3.43    2.13    0.20 
1989-01-20    6.01    2.79    0.27    1.75    1.97   10.53    2.96    2.56    0.54 
1989-01-21    6.75    4.15    1.82    1.43    3.00    9.36    4.11    4.05    2.13 
1989-01-22    7.23    5.45    1.48   -2.08    3.28    8.64    4.03    4.95    1.01 
1989-01-23    4.35    1.83   -0.87    0.54    1.33    8.25    1.09    2.55    0.12 
1989-01-24    5.66    0.26   -0.28    2.95    2.98   11.05    2.39    3.72    1.58 
1989-01-25    6.69    0.73   -0.67    4.74    4.79   10.16    4.13    5.44    3.70 
1989-01-26    7.36    2.78   -0.64    4.07    4.13   11.30    4.92    5.44    2.36 
1989-01-27    6.52    2.13   -0.35    2.20    2.30   11.87    2.98    2.93    1.02 
1989-01-28    6.71    1.44   -0.56    2.97    3.07   11.58    3.45    4.04    2.43 
1989-01-29    6.26    2.90   -0.45    0.28    1.54   10.83    2.56    2.45    0.19 
1989-01-30    5.29    3.61    0.02    0.39    1.31   10.11    1.54    1.97    0.64 
1989-01-31    6.49    2.20   -1.17    3.60    3.79   10.31    2.64    4.85    2.25 
1989-02-01    8.27    3.75   -0.46    3.12    3.18   12.42    5.25    4.55    1.57 
1989-02-02    7.25    3.64   -0.20    1.08    1.59   12.59    3.70    2.52    0.09 
1989-02-03    6.24    3.57   -0.13    1.07    1.40   11.60    1.65    2.05    0.34 
1989-02-04    6.04    3.39    0.81    0.57    1.66   10.14    2.96    2.52    0.40 
1989-02-05    5.42    3.30    0.04    0.13    1.30   10.11    1.27    2.08    0.15 
1989-02-06    5.95    2.32   -0.75    0.93    1.56   12.02    1.42    2.84    0.61 
1989-02-07    8.19    2.08   -0.95    3.47    3.63   12.06    5.01    4.45    3.05 
1989-02-08    9.05    3.70   -1.41    3.96    4.21   12.08    6.99    5.28    3.67 
1989-02-09    9.34    2.97   -0.47    4.42    4.47   13.31    6.70    5.70    3.01 
1989-02-10    7.94    5.34   -0.30    0.51    1.30   10.19    5.89    3.14    0.12 
1989-02-11    7.88    4.06   -0.95    0.69    1.49   12.46    4.48    2.33    0.73 
1989-02-12    8.40    3.95    0.02    0.84    1.59   13.69    3.95    2.71    0.12 
1989-02-13    7.25    5.14    1.62   -0.13    1.95   11.08    3.22    3.29    1.32 
1989-02-14    7.57    3.77    1.11   -3.10    3.61    8.69    5.38    5.11    1.75 
1989-02-15    7.10    1.84   -0.18    1.07    1.32   13.74    1.13    2.48    0.15 
1989-02-16    7.98    3.06    0.24    0.56    1.65   14.21    3.32    2.43    0.86 
1989-02-17    9.04    2.23   -0.22    1.60    1.68   16.61    2.59    3.27    0.23 
1989-02-18   12.82    3.36    0.36    2.90    2.95   19.15    8.51    3.59    2.28 
1989-02-19   13.17    6.48   -0.23    1.91    2.20   19.23    8.34    3.05    0.55 
1989-02-20   11.64    7.13   -0.08    0.89    1.77   14.76    9.26    3.20    0.31 
1989-02-21    9.79    6.72    2.00   -0.39    2.61   11.94    7.09    4.26    0.76 
1989-02-22    9.85    5.79    0.09    0.76    1.05   15.29    5.09    1.87    0.11 
1989-02-23    5.78    5.25    2.12   -0.80    2.72    8.89    2.93    4.07    0.79 
1989-02-24    4.55    2.34    1.94    3.04    4.41    7.61    2.17    6.01    2.69 
1989-02-25    6.11    4.42    4.13    1.55    5.68    9.81    4.11    8.46    3.14 
1989-02-26    5.96   -2.29    6.87    0.43    6.95    7.84    5.02    8.30    5.40 
1989-02-27    6.61   -0.39    5.43    0.24    5.64    9.78    3.96    8.22    1.38 
1989-02-28    7.62    6.27    3.76   -0.10    3.87    9.52    4.79    6.71    0.52 
1989-03-01    7.93    6.09    1.63   -0.74    2.34    9.00    6.12    4.75    0.12 
1989-03-02   11.82    6.14    1.57    3.18    4.08   16.89    6.96    5.84    1.43 
1989-03-03   10.35    7.03    3.32   -0.40    3.65   12.43    8.35    7.18    1.51 
1989-03-04   11.31    8.57    0.03    0.14    2.01   14.43    8.64    2.65    1.13 
1989-03-05   13.26    7.54   -0.95    3.70    3.84   18.77    7.75    5.09    2.06 
1989-03-06   13.80    6.85   -0.49    3.92    3.97   18.77    9.91    5.06    2.70 
1989-03-07    9.68    7.89    1.61   -0.23    2.28   13.93    7.46    5.15    0.95 
1989-03-08    7.78    4.40   -0.09   -0.67    1.33   10.48    5.16    1.89    0.70 
1989-03-09   10.03    3.47   -0.93    1.09    1.68   17.22    2.80    2.39    0.91 
1989-03-10   12.43    6.62    0.11    1.53    1.68   18.84    7.51    2.89    0.35 
1989-03-11   12.58    8.02   -0.61    0.76    1.54   19.25    6.23    2.39    0.34 
1989-03-12   13.80    8.83    0.82    1.00    2.24   20.64    9.67    3.27    1.27 
1989-03-13    7.64    5.95    0.73   -3.03    3.49    9.68    6.18    5.03    2.17 
1989-03-14    8.03    3.23   -0.75   -0.36    1.55   12.49    3.54    2.73    0.50 
1989-03-15   10.95    4.19   -0.02    0.56    1.59   16.31    6.64    2.50    0.88 
1989-03-16   11.13    5.83    1.49    1.07    2.92   16.71    7.95    4.41    1.61 
1989-03-17    6.65    5.59    1.53   -2.10    2.74    8.51    4.81    3.40    1.96 
1989-03-18    5.64    2.15    0.27   -2.44    2.60    7.94    3.97    3.24    1.78 
1989-03-19    5.56    0.84   -0.10   -1.57    1.82    8.59    2.44    3.09    0.92 
1989-03-20    5.46    3.03    2.47   -0.32    3.05    9.12    1.19    5.49    1.36 
1989-03-21    8.44    6.80    3.13   -2.66    4.30    9.83    6.55    6.12    3.18 
1989-03-22    9.93    6.98    2.18   -0.74    2.37   13.98    7.20    3.55    0.91 
1989-03-23    8.20    6.23    0.47   -0.70    1.91    9.28    7.10    3.24    0.76 
1989-03-24    8.32    4.96    0.98    0.10    1.49   11.87    3.77    2.46    0.27 
1989-03-25   10.28    7.23   -0.52   -0.22    1.64   14.31    6.99    2.51    0.41 
1989-03-26   15.04    7.50   -1.20    2.69    3.02   22.64    7.20    4.07    1.90 
1989-03-27   17.05    4.72   -1.66    4.48    4.83   21.92   13.01    5.68    4.13 
1989-03-28   11.80    7.59    0.25    0.20    2.69   14.91    9.58    5.76    0.57 
1989-03-29   10.92    8.57   -0.09   -1.46    1.57   14.63    9.28    3.10    0.79 
1989-03-30   11.02    8.91   -0.58   -0.56    1.13   14.94    8.61    2.37    0.41 
1989-03-31   10.27    8.94    1.34   -0.31    1.82   13.66    5.70    2.72    0.72 
1989-04-01   11.53    8.96    0.45   -0.40    1.67   15.37    8.96    2.61    0.71 
1989-04-02    7.11    6.55    0.18   -1.09    2.17    8.87    5.84    3.29    1.43 
1989-04-03    7.86    5.78   -2.17   -0.79    2.65   11.83    5.01    4.41    1.44 
1989-04-04    4.42    3.59    2.86   -0.64    3.82    6.92    3.30    5.34    0.85 
1989-04-05    4.97    0.87    3.99    0.35    4.22    8.47    2.27    6.27    2.02 
1989-04-06    8.50    2.95    1.66    1.28    2.91   13.39    2.82    4.12    1.17 
1989-04-07    7.40    4.83   -0.41    0.09    1.64   12.41    3.93    2.71    0.89 
1989-04-08   10.38    5.16   -2.02    1.72    2.74   16.44    3.62    3.70    1.71 
1989-04-09   12.87    7.19   -0.34    2.41    2.90   16.79    8.50    4.20    0.58 
1989-04-10    9.45    6.44    1.92   -0.70    2.22   12.41    7.51    3.83    1.01 
1989-04-11   13.46    7.07    1.40    3.03    3.53   19.85    7.20    4.95    1.97 
1989-04-12    9.02    6.16    3.15   -0.92    3.57   13.99    6.84    5.75    1.50 
1989-04-13    6.79    3.01    5.01   -0.31    5.25    8.85    5.38    7.74    2.31 
1989-04-14    7.09    3.35    3.54   -0.80    3.95    9.68    5.04    5.97    0.45 
1989-04-15   12.26    6.02    1.08    2.05    3.20   19.18    6.53    5.39    1.79 
1989-04-16    7.58    1.50    6.26    0.28    6.36    9.56    5.74    8.93    2.21 
1989-04-17    6.28    4.75    5.25   -0.71    5.57    8.55    3.06    7.36    2.83 
1989-04-18    8.77    5.98    0.47   -0.51    2.00   12.45    6.41    2.66    1.06 
1989-04-19   11.66    6.62   -0.23    0.44    1.54   17.66    5.80    2.46    0.22 
1989-04-20    9.52    8.53    1.90   -0.71    2.20   11.41    7.58    2.79    1.62 
1989-04-21    8.50    5.36    1.18   -1.01    1.91   11.66    5.51    2.79    0.45 
1989-04-22    8.41    4.38   -1.11   -0.76    1.62   12.01    5.12    3.31    0.16 
1989-04-23    9.59    6.53   -0.71    2.11    2.54   14.41    4.38    4.68    0.83 
1989-04-24   12.95    7.89   -0.89    3.40    3.53   17.30    7.20    4.40    1.65 
1989-04-25    8.84    8.03    1.08   -2.05    3.12   12.35    5.80    5.56    0.54 
1989-04-26    5.97    2.88    1.69   -4.08    4.50    7.68    4.77    5.35    2.92 
1989-04-27    7.05    4.24    3.00    0.75    3.50    9.69    3.68    5.79    1.24 
1989-04-28    7.58    5.09    3.33   -3.77    5.07    9.44    5.92    6.47    2.31 
1989-04-29    7.85    6.19    2.87   -1.37    3.28   10.27    6.51    6.87    1.49 
1989-04-30    8.47    5.97    1.26   -2.18    2.66   10.90    6.79    4.44    0.74 
1989-05-01    8.80    6.58    0.27   -1.21    1.51   11.71    5.86    2.51    0.71 
1989-05-02   10.29    7.63    0.04   -0.40    1.48   14.97    5.51    2.48    0.38 
1989-05-03   12.35    9.48    0.20   -0.10    1.49   17.39    5.92    1.96    0.61 
1989-05-04   16.78   10.01   -1.20    1.62    2.23   23.43    9.16    2.76    1.77 
1989-05-05   17.99   10.18   -0.43    1.18    1.75   23.83   11.63    3.03    0.64 
1989-05-06   17.45   12.04    0.38    0.36    1.45   22.40   11.85    2.06    0.52 
1989-05-07   16.03   11.94    0.45   -0.39    1.54   19.80   12.28    2.57    0.05 
1989-05-08   16.30   11.59   -0.15    0.55    1.30   23.28    9.02    2.19    0.65 
1989-05-09   14.40   12.72    0.66    0.47    1.38   18.43   11.75    3.01    0.36 
1989-05-10   14.67   12.84   -0.40   -0.17    1.17   18.90   10.87    1.98    0.13 
1989-05-11   14.10   12.43    0.41   -0.40    1.04   17.21   11.62    2.03    0.41 
1989-05-12   11.47   10.22    0.58   -0.50    1.28   14.29    9.29    2.78    0.52 
1989-05-13   10.93    8.36    1.75   -1.21    2.25   12.71    8.46    3.48    0.94 
1989-05-14   11.44    8.44    0.21   -1.11    1.58   14.59    8.25    2.22    0.65 
1989-05-15   12.72    9.13   -0.20   -0.60    1.28   17.00    8.54    2.31    0.15 
1989-05-16   13.31    9.94    1.32   -0.64    2.06   17.50    9.00    2.96    1.01 
1989-05-17   14.23   11.46    0.33   -0.34    1.60   18.76    8.95    2.30    0.18 
1989-05-18   16.02   12.37   -0.01    0.20    1.39   22.42    8.60    2.53    0.60 
1989-05-19   17.80   13.66   -0.14    0.48    1.22   23.43   12.35    1.98    0.19 
1989-05-20   19.27   13.56   -0.32    1.53    2.00   25.32   13.77    3.24    0.25 
1989-05-21   17.59   13.27   -0.11    0.55    1.76   23.78   13.24    2.80    0.46 
1989-05-22   16.75   13.98   -0.03   -0.65    1.23   21.06   13.57    2.31    0.26 
1989-05-23   16.66   13.40   -0.94    0.44    1.67   20.58   13.50    2.37    0.72 
1989-05-24   17.21   12.80   -1.07    0.84    1.81   22.37   12.18    3.32    0.84 
1989-05-25   15.81   13.67   -1.57    0.29    1.69   18.43   11.85    2.86    0.89 
1989-05-26   17.68   13.86   -1.92    0.71    2.20   21.32   14.16    3.01    1.60 
1989-05-27   17.50   14.15   -0.79    0.82    1.68   21.44   14.06    2.41    0.25 
1989-05-28   17.70   13.67   -0.94    1.00    1.76   22.50   13.39    2.33    1.21 
1989-05-29   17.48   13.77   -0.39    0.39    1.40   21.79   13.35    2.33    0.18 
1989-05-30   15.24   14.38    1.43   -0.51    1.78   17.72   12.71    2.82    0.84 
1989-05-31   13.55   11.63    2.07   -1.49    2.60   14.61   11.62    3.02    2.25 
1989-06-01   12.88    8.11    2.09   -1.23    2.53   15.76   10.15    3.31    1.80 
1989-06-02   11.42    9.21    2.38   -0.78    2.66   13.42    9.89    3.34    2.07 
1989-06-03   11.26    8.37    2.48   -1.05    2.90   13.12    9.14    3.30    2.33 
1989-06-04   11.96    8.64    3.12   -0.63    3.56   14.61    9.68    4.68    2.13 
1989-06-05   12.13    8.58    1.12   -1.61    2.11   14.64    9.89    3.00    0.53 
1989-06-06   11.46    7.49    2.53   -0.85    2.89   14.51    7.35    4.45    1.07 
1989-06-07   11.96    9.19    1.49   -0.81    2.06   13.62   10.09    3.08    0.12 
1989-06-08   12.70    9.51   -0.81   -1.12    1.54   15.47    9.88    2.96    0.34 
1989-06-09   14.95   12.62   -0.26   -0.03    1.23   20.73   10.23    2.61    0.83 
1989-06-10   17.10   13.46   -0.05   -0.21    1.15   21.39   12.64    2.22    0.54 
1989-06-11   19.64   14.89   -1.25    0.16    1.76   24.28   13.04    2.76    1.19 
1989-06-12   21.21   15.67   -0.24    0.13    1.86   27.17   14.80    3.05    0.95 
1989-06-13   17.38   14.71    2.27   -1.01    2.70   19.84   15.19    3.39    1.98 
1989-06-14   16.63   14.08    1.42   -0.87    1.97   19.61   14.56    2.64    1.38 
1989-06-15   18.20   15.17   -0.02   -0.08    1.43   23.48   12.15    2.61    0.30 
1989-06-16   19.43   16.06    0.22   -0.06    1.41   23.92   14.42    2.16    0.34 
1989-06-17   19.41   14.37    0.67   -0.22    1.72   23.42   14.48    2.57    0.65 
1989-06-18   19.07   13.46    0.88   -0.03    1.83   23.22   14.55    2.66    0.74 
1989-06-19   18.86   13.08    1.12    0.19    1.81   23.36   13.69    2.40    0.93 
1989-06-20   20.20   14.90    0.21    0.15    1.30   24.96   14.39    2.07    0.18 
1989-06-21   20.56   14.45    1.45    0.11    1.91   24.75   16.48    2.48    1.14 
1989-06-22   18.97   14.54    1.38   -0.64    1.97   22.76   15.42    2.67    1.08 
1989-06-23   17.93   13.81    0.55   -0.64    1.72   22.59   13.29    2.80    0.45 
1989-06-24   18.43   13.61   -0.02   -0.47    1.43   23.80   11.56    2.43    0.46 
1989-06-25   19.39   15.37    1.05   -0.54    1.60   24.73   14.18    2.65    0.79 
1989-06-26   17.55   14.61    1.28   -1.27    2.08   20.16   14.82    2.79    1.35 
1989-06-27   16.94   12.64    2.38   -1.70    2.96   20.13   14.95    4.16    1.83 
1989-06-28   15.18   10.67    0.81   -1.77    2.02   17.29   13.69    2.97    0.09 
1989-06-29   16.41   10.08   -0.05   -0.60    1.12   20.91   10.59    2.57    0.06 
1989-06-30   17.97   13.27   -0.47   -0.77    1.43   23.05   11.69    2.83    0.46 
1989-07-01   17.96   14.89    0.91   -1.35    1.77   21.26   14.79    3.16    0.33 
1989-07-02   16.30   14.13    1.11   -1.92    2.43   17.76   13.90    3.71    0.67 
1989-07-03   17.21   12.61   -0.55   -1.10    1.65   21.69   13.33    3.26    0.24 
1989-07-04   18.51   13.62   -0.53   -0.81    2.14   23.16   12.72    3.59    0.48 
1989-07-05   19.39   17.34   -0.57    0.13    1.54   23.30   15.60    2.37    0.87 
1989-07-06   19.82   17.23   -0.09    0.57    1.74   23.86   17.47    3.60    0.14 
1989-07-07   18.24   15.59    0.70   -0.80    1.44   21.07   16.49    2.86    0.16 
1989-07-08   17.44   14.50    2.22   -1.01    2.69   19.33   15.92    3.98    1.76 
1989-07-09   17.05   14.48    1.22   -1.21    1.89   19.45   14.96    2.65    0.78 
1989-07-10   17.45   15.30    0.85   -1.42    1.84   20.36   15.33    2.61    0.99 
1989-07-11   17.48   14.88    0.39   -2.06    2.12   20.12   15.34    2.98    1.12 
1989-07-12   17.57   14.60    0.11   -1.97    2.16   19.71   15.71    3.06    1.24 
1989-07-13   18.00   15.50    0.80   -1.65    1.89   20.71   16.03    2.70    1.29 
1989-07-14   17.43   14.49    1.23   -1.51    1.96   19.95   15.34    2.80    1.30 
1989-07-15   18.17   15.19    0.41   -1.05    1.51   21.97   14.39    2.54    0.50 
1989-07-16   18.91   15.12    0.34   -0.27    1.65   23.56   13.84    2.59    0.45 
1989-07-17   20.29   15.27    0.11   -0.12    1.57   25.57   13.37    2.67    0.31 
1989-07-18   21.15   15.37    0.20   -0.10    1.55   26.18   15.14    2.31    0.45 
1989-07-19   22.61   14.53   -1.25   -0.04    2.05   28.61   14.67    3.28    0.95 
1989-07-20   25.15   17.08    0.11    1.24    2.17   32.08   20.15    3.55    0.31 
1989-07-21   24.64   18.89   -0.22    1.06    1.61   30.83   19.48    3.09    0.56 
1989-07-22   23.85   17.92    0.57    0.99    2.85   31.04   19.28    4.45    1.59 
1989-07-23   18.29   17.37    1.16   -1.70    2.19   19.73   17.09    2.94    1.46 
1989-07-24   18.25   16.35    2.12   -1.50    2.67   20.61   16.31    3.60    1.94 
1989-07-25   18.75   16.38    1.84   -1.36    2.46   21.25   16.29    3.49    1.12 
1989-07-26   18.08   15.19    0.78   -1.34    1.78   21.04   15.62    2.53    1.00 
1989-07-27   17.66   14.89    0.51   -2.06    2.18   19.67   15.59    2.88    1.11 
1989-07-28   18.68   14.63   -0.52   -1.53    1.91   22.30   15.48    3.18    0.43 
1989-07-29   20.27   15.94    0.07   -0.11    1.47   27.59   12.92    2.65    0.49 
1989-07-30   19.59   16.36    0.34   -0.90    1.48   23.52   15.54    2.57    0.06 
1989-07-31   18.76   14.74    0.25   -1.16    1.30   22.08   15.87    2.53    0.15 
1989-08-01   17.58   14.38   -0.11   -1.60    1.84   20.16   14.88    2.97    0.96 
1989-08-02   18.05   13.81   -1.21   -1.01    1.82   22.69   13.48    3.28    0.59 
1989-08-03   19.00   14.26   -0.27   -0.87    1.65   22.73   14.59    3.11    0.15 
1989-08-04   19.27   15.47    0.69   -0.03    1.59   23.54   14.97    2.41    0.39 
1989-08-05   18.58   16.61    0.21    0.48    1.15   22.85   14.66    1.78    0.67 
1989-08-06   20.19   17.39   -0.43   -0.12    1.05   25.67   15.59    2.03    0.22 
1989-08-07   19.49   18.73   -0.30   -1.28    1.45   21.91   17.87    2.00    0.82 
1989-08-08   19.01   17.08   -0.53   -1.32    1.54   21.41   17.31    2.37    0.98 
1989-08-09   20.78   17.51   -0.59   -0.50    1.51   26.11   15.46    2.62    0.74 
1989-08-10   19.62   17.81    1.03   -1.05    1.75   21.64   17.61    2.24    1.02 
1989-08-11   19.33   16.44    0.71   -0.69    1.47   22.50   16.91    2.28    0.63 
1989-08-12   19.28   16.45    0.79   -0.71    1.81   22.38   16.24    2.99    0.44 
1989-08-13   19.40   16.11   -0.25   -0.92    1.15   23.57   16.05    3.11    0.22 
1989-08-14   20.70   16.55   -0.67   -0.65    1.26   26.24   16.51    3.05    0.08 
1989-08-15   21.27   18.30   -0.20   -0.97    1.72   26.55   17.86    3.41    0.50 
1989-08-16   18.77   16.94    0.67   -1.04    1.85   23.97   16.64    4.77    0.28 
1989-08-17   17.50   14.43   -0.38   -1.63    1.79   20.24   14.57    2.66    0.77 
1989-08-18   20.67   16.59   -1.76   -0.57    2.07   25.17   15.88    2.64    1.55 
1989-08-19   21.88   18.01    0.68    0.65    2.07   27.72   18.21    3.48    0.97 
1989-08-20   19.74   17.06    0.11   -0.83    1.27   23.17   16.68    2.48    0.30 
1989-08-21   20.11   17.96   -0.24   -1.11    1.23   23.38   17.40    2.28    0.53 
1989-08-22   20.01   18.06    0.50   -1.49    1.64   22.20   18.46    2.47    0.82 
1989-08-23   19.48   17.21    0.56   -1.52    1.72   22.21   17.57    2.27    0.96 
1989-08-24   19.22   16.48    0.74   -0.79    1.62   22.69   16.48    2.25    0.85 
1989-08-25   18.29   15.42    1.33   -1.21    2.22   21.78   15.85    3.19    1.35 
1989-08-26   17.87   14.08    0.73   -1.01    1.43   21.17   15.56    2.03    0.86 
1989-08-27   17.78   16.15    1.45   -1.18    2.09   19.51   16.33    3.01    1.28 
1989-08-28   16.75   13.53    0.23   -2.16    2.33   19.37   14.36    3.27    1.47 
1989-08-29   16.12    9.10   -1.41   -1.14    2.01   20.20   12.07    2.93    0.44 
1989-08-30   15.92   11.47   -0.13    0.09    1.39   20.85   10.48    2.52    0.37 
1989-08-31   16.77   14.14    2.73   -2.20    3.69   19.14   15.08    5.04    2.67 
1989-09-01   15.02   11.64    1.44   -2.75    3.24   16.60   13.62    4.00    1.98 
1989-09-02   15.45   10.75    0.16   -1.96    2.11   18.50   13.09    3.73    0.56 
1989-09-03   14.96   10.14    0.18   -1.89    1.94   17.79   12.29    2.89    0.93 
1989-09-04   15.21    9.18   -0.30   -2.22    2.27   17.77   12.39    3.39    0.74 
1989-09-05   15.08    8.12   -0.80   -2.05    2.52   17.54   12.53    3.71    1.23 
1989-09-06   15.68   11.31    0.08   -0.27    1.68   20.17   11.23    2.40    0.89 
1989-09-07   18.50   13.27   -0.93    0.65    1.69   24.52   12.91    2.58    0.76 
1989-09-08   16.98   15.53    2.20   -0.11    2.50   18.92   15.14    4.12    1.51 
1989-09-09   15.95   14.32    1.37   -0.81    1.95   18.20   14.81    3.14    0.15 
1989-09-10   14.79   13.73    1.48   -0.20    1.59   16.71   13.43    2.61    0.46 
1989-09-11   15.34   12.42    1.80   -0.03    2.13   18.77   11.71    3.14    0.86 
1989-09-12   16.39   13.70   -0.02   -0.55    1.34   20.90   11.79    2.47    0.38 
1989-09-13   15.78   13.35    1.37   -0.65    1.72   18.71   13.37    2.72    0.92 
1989-09-14   16.03   13.05   -0.17   -0.07    1.40   20.80   11.06    2.44    0.23 
1989-09-15   17.48   14.48   -0.19   -0.18    1.11   23.15   11.98    2.08    0.24 
1989-09-16   20.38   16.01   -0.61    0.63    1.37   26.57   15.22    2.09    0.72 
1989-09-17   19.91   16.37   -0.24    0.63    1.01   25.73   14.37    1.56    0.20 
1989-09-18   20.37   15.96   -0.09    1.41    1.95   24.86   16.93    3.32    0.35 
1989-09-19   16.40   14.62    0.85   -1.19    1.82   17.76   14.52    2.96    1.03 
1989-09-20   19.01   14.25   -1.45    1.47    2.21   24.70   13.45    3.65    0.97 
1989-09-21   21.67   15.33   -0.37    3.61    4.09   25.86   18.13    5.00    2.65 
1989-09-22   14.66   13.31    1.83   -1.62    2.55   17.35   13.04    3.86    1.63 
1989-09-23   14.17   11.22   -0.17   -0.81    1.61   16.56   12.23    2.28    0.85 
1989-09-24   17.23   12.80   -1.39    0.99    1.89   23.66   11.39    2.43    1.20 
1989-09-25   18.32   15.71    0.12    0.29    1.55   23.34   14.68    2.39    0.43 
1989-09-26   15.66   13.35    0.22   -0.61    1.37   19.39   13.14    2.61    0.53 
1989-09-27   15.08   12.74    0.87   -1.06    1.67   18.43   11.52    2.52    0.93 
1989-09-28   15.26   12.94   -0.40   -2.43    2.67   16.94   14.13    3.81    1.47 
1989-09-29   13.09    8.68   -1.85   -2.75    3.37   14.28   11.60    4.39    2.69 
1989-09-30   12.04    7.09   -1.05   -1.48    2.22   14.56    8.87    3.40    0.47 
1989-10-01   12.48    9.15   -0.40   -0.10    1.34   18.05    6.72    2.43    0.38 
1989-10-02   12.72   10.30    0.51   -0.14    1.36   17.63    8.38    2.17    0.62 
1989-10-03   13.56   11.29    0.52   -0.30    1.27   17.94   10.14    2.16    0.09 
1989-10-04   16.24   10.09   -0.62    2.15    2.31   22.75    9.79    5.20    1.16 
1989-10-05   18.40   13.45    0.20    2.26    2.99   23.44   15.17    5.49    0.38 
1989-10-06   15.18   13.19    1.08   -1.24    2.03   17.42   12.62    2.72    1.30 
1989-10-07   13.34   11.27    2.83   -1.65    3.30   15.11   11.51    5.24    1.45 
1989-10-08   12.82   11.10    2.73   -4.22    5.32   13.96   10.95    6.91    3.37 
1989-10-09   11.88    8.39   -0.22   -2.83    2.93   13.54   11.06    3.44    2.22 
1989-10-10   11.95    9.93    0.76   -2.30    2.59   13.74   10.78    3.31    1.83 
1989-10-11   11.15    6.16   -0.80   -1.50    1.75   13.33    9.41    2.46    0.93 
1989-10-12   11.83    7.22   -1.39   -0.48    1.74   16.33    7.80    2.78    1.00 
1989-10-13   14.09    9.87   -0.21    1.75    1.94   19.69    9.91    3.03    0.41 
1989-10-14   12.68   11.00    0.60   -0.79    1.75   15.95   10.17    2.71    1.22 
1989-10-15   11.21    7.67   -1.22   -1.02    1.66   14.32    8.35    2.72    0.89 
1989-10-16   13.34    8.15   -1.57    1.45    2.23   19.69    6.60    3.97    1.40 
1989-10-17   16.64   10.36   -0.87    4.56    4.66   20.17   14.00    5.54    3.50 
1989-10-18   16.77   12.53   -0.27    2.81    2.84   20.73   14.30    4.39    0.60 
1989-10-19   14.72   10.60    0.54    1.28    2.18   16.89   12.39    3.69    0.44 
1989-10-20   17.14    9.08    0.79    3.29    3.45   21.42   14.37    4.45    2.31 
1989-10-21   18.48    8.62   -0.31    4.08    4.11   23.11   15.17    4.71    3.17 
1989-10-22   19.21    9.69   -1.20    5.49    5.63   23.05   15.98    6.23    4.65 
1989-10-23   17.87   10.70   -1.20    5.22    5.38   21.22   15.48    6.16    4.59 
1989-10-24   17.45   12.00   -0.69    2.91    3.06   21.48   14.47    5.27    1.68 
1989-10-25   17.17   10.50   -0.34    3.06    3.08   23.02   13.80    3.73    1.98 
1989-10-26   16.47    7.02   -0.86    4.62    4.71   20.52   13.14    6.94    3.58 
1989-10-27   16.45   10.95   -1.32    6.58    6.73   18.80   14.25    7.52    5.67 
1989-10-28   14.25    9.57    1.14    0.46    2.53   16.87   12.17    5.20    0.39 
1989-10-29   16.52    9.99    0.43    2.47    2.71   20.74   13.85    4.59    0.46 
1989-10-30   15.38   11.37   -0.30    1.17    1.78   20.41   11.80    3.09    0.16 
1989-10-31   14.92   11.80   -0.10    0.70    1.65   19.58   11.99    2.52    0.90 
1989-11-01   14.97   11.95    0.38    0.90    1.80   20.35   11.87    3.45    0.68 
1989-11-02   14.40   10.03    0.87    0.65    2.15   19.38   11.24    4.17    0.70 
1989-11-03    9.74    5.37    4.62   -0.28    5.11   11.08    8.47    7.36    1.62 
1989-11-04   10.01    5.73    3.25    1.84    4.01   12.32    8.12    4.54    3.50 
1989-11-05    7.67    5.97    6.09   -0.72    6.16    9.45    6.56    7.43    4.68 
